age,hp_kW,km,Gearing_Type,Gears,body_type,make_model,Fuel,Drive_chain,Weight_kg,Paint_Type,Upholstery_type,cons_comb,price
2.0,100.0,37850.0,Manual,6.0,Station wagon,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,4.3,25440.0
2.0,125.0,51999.0,Manual,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,4.5,25408.0
2.0,100.0,28800.0,Manual,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,3.9,25360.0
2.0,100.0,22600.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,5.1,35024.0
1.0,100.0,31000.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Cloth,5.2,35024.0
2.0,125.0,53300.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1743.0,Metallic,Part/Full Leather,5.6,34992.0
2.0,125.0,28160.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.7,34880.0
1.0,100.0,7500.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.2,34880.0
1.0,100.0,15975.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.2,34880.0
1.0,125.0,24599.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1633.0,Metallic,Cloth,5.6,35008.0
2.0,121.0,24423.0,Automatic,6.0,Sedans,Opel Insignia,Benzine,front,1472.0,Metallic,Cloth,6.1,34848.0
1.0,121.0,28508.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,6.2,34848.0
1.0,100.0,15991.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Uni/basic,Cloth,5.4,34800.0
1.0,121.0,29610.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Cloth,5.6,34784.0
1.0,100.0,37000.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Cloth,5.2,34880.0
1.0,121.0,24500.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1522.0,Metallic,Part/Full Leather,6.2,34848.0
2.0,121.0,38749.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,6.1,34832.0
1.0,100.0,23500.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Uni/basic,Part/Full Leather,5.2,34720.0
2.0,125.0,25104.0,Automatic,6.0,Sedans,Opel Insignia,Benzine,front,1733.0,Metallic,Cloth,7.0,34720.0
1.0,125.0,20541.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.7,35168.0
1.0,125.0,19212.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.7,35168.0
2.0,127.0,48652.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.6,35184.0
2.0,100.0,20698.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.4,35184.0
1.0,125.0,70670.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1716.0,Metallic,Part/Full Leather,5.7,35182.4
1.0,125.0,28121.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.7,35168.0
1.0,125.0,19239.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.6,35168.0
1.0,121.0,29950.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,6.2,35168.0
2.0,100.0,15500.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1522.0,Metallic,Part/Full Leather,5.5,35168.0
1.0,121.0,29400.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,6.2,35168.0
1.0,121.0,30900.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,6.2,35168.0
1.0,100.0,26300.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,5.5,35120.0
1.0,100.0,26300.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,5.5,35120.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.15,33600.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.15,33600.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.15,33600.0
1.0,100.0,21622.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,5.5,35120.0
1.0,121.0,20201.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1522.0,Metallic,Part/Full Leather,6.4,33598.4
1.0,100.0,9890.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.6,33598.4
2.0,121.0,11288.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Cloth,6.2,33598.4
2.0,125.0,24998.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,5.4,33584.0
2.0,125.0,34700.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1701.0,Metallic,Part/Full Leather,7.0,33598.4
1.0,100.0,25800.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1522.0,Metallic,Cloth,5.5,33584.0
1.0,121.0,28881.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Cloth,5.7,33584.0
1.0,121.0,28798.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Cloth,5.7,33584.0
2.0,125.0,18750.0,Automatic,8.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,7.0,33568.0
2.0,125.0,29800.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,5.4,33584.0
2.0,121.0,13481.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1522.0,Metallic,Cloth,6.2,33520.0
2.0,100.0,25550.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1673.0,Metallic,Part/Full Leather,4.3,33520.0
1.0,125.0,27921.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.7,33568.0
1.0,100.0,22800.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1522.0,Metallic,Cloth,5.5,33520.0
1.0,100.0,27400.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1510.0,Metallic,Part/Full Leather,5.2,33440.0
1.0,100.0,25272.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.1,35120.0
2.0,121.0,9950.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1522.0,Metallic,Part/Full Leather,6.2,35120.0
1.0,100.0,27720.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1447.0,Metallic,Part/Full Leather,5.1,33440.0
1.0,100.0,19250.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1560.0,Metallic,Part/Full Leather,4.6,33440.0
2.0,100.0,33000.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1522.0,Metallic,Part/Full Leather,5.1,35040.0
2.0,100.0,25000.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1522.0,Metallic,Part/Full Leather,5.5,35040.0
1.0,100.0,13600.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.6,35040.0
1.0,100.0,23177.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1701.0,Metallic,Part/Full Leather,5.0,35040.0
1.0,100.0,22000.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.2,35040.0
1.0,121.0,22900.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,6.2,35040.0
1.0,100.0,28112.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.2,35040.0
1.0,100.0,20394.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.2,35040.0
1.0,100.0,21525.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1510.0,Metallic,Part/Full Leather,5.2,35040.0
1.0,121.0,29861.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Cloth,5.8,35040.0
1.0,100.0,21500.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.2,35040.0
1.0,100.0,7374.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.6,35040.0
2.0,121.0,30156.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1522.0,Metallic,Part/Full Leather,6.2,35024.0
1.0,121.0,11000.0,Automatic,6.0,Sedans,Opel Insignia,Benzine,front,1503.0,Metallic,Cloth,6.0,35024.0
1.0,125.0,18568.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.7,34704.0
1.0,100.0,13000.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.2,34640.0
1.0,121.0,28277.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1522.0,Metallic,Part/Full Leather,6.4,34638.4
2.0,125.0,49590.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1666.0,Metallic,Part/Full Leather,5.7,34609.6
2.0,121.0,15800.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,6.2,34544.0
1.0,121.0,26970.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Cloth,5.6,34480.0
2.0,100.0,17711.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1626.0,Metallic,Cloth,5.0,34400.0
2.0,100.0,21276.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1538.0,Metallic,Cloth,5.0,34400.0
1.0,121.0,24800.0,Automatic,6.0,Sedans,Opel Insignia,Benzine,front,1472.0,Metallic,Part/Full Leather,6.1,34368.0
2.0,100.0,33900.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.1,34368.0
1.0,100.0,24590.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1522.0,Metallic,Part/Full Leather,5.5,34368.0
1.0,125.0,24600.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1666.0,Metallic,Part/Full Leather,5.7,34368.0
1.0,100.0,27000.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1440.0,Metallic,Cloth,5.1,34368.0
2.0,125.0,31612.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.7,34320.0
2.0,125.0,43788.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1733.0,Metallic,Part/Full Leather,5.7,34320.0
1.0,121.0,27500.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,6.2,34320.0
2.0,121.0,12000.0,Automatic,6.0,Sedans,Opel Insignia,Benzine,front,1472.0,Metallic,Cloth,6.1,34320.0
1.0,100.0,16250.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.5,33440.0
1.0,100.0,29387.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1510.0,Metallic,Part/Full Leather,5.2,33440.0
2.0,125.0,36500.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.5,33408.0
1.0,100.0,22000.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.6,33360.0
1.0,100.0,16279.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1510.0,Metallic,Cloth,5.2,33360.0
2.0,121.0,21900.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,5.6,33360.0
1.0,100.0,21041.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1510.0,Metallic,Cloth,5.2,33360.0
1.0,100.0,16279.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1510.0,Metallic,Cloth,5.2,33360.0
2.0,125.0,31207.0,Automatic,8.0,Sedans,Opel Insignia,Diesel,front,1613.0,Metallic,Cloth,5.6,33280.0
2.0,121.0,17615.0,Automatic,6.0,Sedans,Opel Insignia,Benzine,front,1503.0,Metallic,Part/Full Leather,6.1,33264.0
2.0,121.0,34825.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,5.8,33264.0
2.0,125.0,45644.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.6,33248.0
2.0,125.0,7189.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.5,33200.0
2.0,125.0,25576.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.5,33120.0
2.0,125.0,25249.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.5,33200.0
1.0,100.0,30460.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,5.5,33072.0
1.0,100.0,2400.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,4.3,33016.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.15,32800.0
1.0,100.0,11600.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,4.3,33008.0
2.0,100.0,9521.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.0,34304.0
1.0,121.0,29750.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,5.6,34304.0
2.0,121.0,1.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1580.0,Metallic,Part/Full Leather,6.2,34256.0
2.0,121.0,1.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1580.0,Metallic,Part/Full Leather,6.2,34256.0
1.0,100.0,11558.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.2,34240.0
1.0,100.0,16962.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.2,34240.0
2.0,121.0,12669.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1522.0,Metallic,Cloth,6.2,34224.0
2.0,121.0,25368.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,6.2,34224.0
2.0,121.0,18500.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1522.0,Metallic,Cloth,6.2,34080.0
2.0,121.0,22785.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Part/Full Leather,5.8,34224.0
2.0,100.0,36750.0,Automatic,6.0,Compact,Opel Insignia,Diesel,front,1440.0,Metallic,Part/Full Leather,5.1,34080.0
1.0,100.0,28000.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.2,34080.0
1.0,121.0,30020.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Cloth,5.8,34000.0
1.0,121.0,7520.0,Automatic,6.0,Sedans,Opel Insignia,Benzine,front,1503.0,Metallic,Cloth,6.1,33955.200000000004
1.0,100.0,20600.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.2,33920.0
2.0,125.0,48562.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1666.0,Metallic,Part/Full Leather,5.7,33864.0
2.0,125.0,48562.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1666.0,Metallic,Part/Full Leather,5.7,33864.0
2.0,125.0,48562.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1666.0,Metallic,Part/Full Leather,5.7,33864.0
1.0,121.0,21460.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Cloth,6.2,33840.0
2.0,100.0,30000.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1623.0,Metallic,Cloth,4.9,33600.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
2.0,125.0,25494.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.15,32800.0
1.0,100.0,23935.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,4.3,32784.0
1.0,100.0,8100.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1522.0,Metallic,Part/Full Leather,5.5,32768.0
1.0,100.0,22691.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,4.3,32768.0
2.0,125.0,29549.0,Automatic,6.0,Sedans,Opel Insignia,Benzine,front,1503.0,Metallic,Part/Full Leather,6.7,32720.0
2.0,100.0,36354.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1701.0,Metallic,Part/Full Leather,5.0,31680.0
2.0,125.0,99591.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.6,31120.0
2.0,125.0,24338.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.5,32720.0
2.0,121.0,24152.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1522.0,Metallic,Cloth,6.2,31104.0
2.0,184.0,42300.0,Automatic,6.0,Sedans,Opel Insignia,Benzine,front,1503.0,Metallic,Part/Full Leather,7.8,31664.0
2.0,100.0,16000.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.5,31632.0
2.0,121.0,22422.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Cloth,6.2,31632.0
2.0,100.0,24900.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.5,31600.0
2.0,100.0,19500.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.4,31472.0
1.0,125.0,52446.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.7,31632.0
2.0,100.0,40154.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1613.0,Uni/basic,Part/Full Leather,5.1,31360.0
2.0,100.0,24905.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,4.2,31560.0
2.0,100.0,17600.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1626.0,Metallic,Part/Full Leather,5.0,31200.0
1.0,100.0,24803.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.7,31200.0
1.0,100.0,24600.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1585.0,Metallic,Part/Full Leather,5.5,31200.0
2.0,125.0,37125.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1901.0,Metallic,Cloth,6.4,31198.4
2.0,100.0,12979.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1673.0,Metallic,Part/Full Leather,5.4,31168.0
2.0,100.0,30339.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,5.1,31184.0
2.0,125.0,29800.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1701.0,Metallic,Cloth,7.2,31184.0
2.0,100.0,14800.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1522.0,Metallic,Cloth,5.5,31184.0
2.0,100.0,60146.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.2,30928.0
1.0,100.0,25134.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.5,30878.4
1.0,100.0,26939.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.5,30878.4
2.0,125.0,130000.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1733.0,Metallic,Part/Full Leather,5.7,30400.0
1.0,100.0,27103.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.0,30800.0
2.0,100.0,15678.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1522.0,Metallic,Cloth,5.5,30384.0
2.0,125.0,116000.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,4WD,1487.0,Metallic,Part/Full Leather,6.2,30384.0
2.0,125.0,34334.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,5.4,30384.0
2.0,125.0,17887.0,Automatic,6.0,Sedans,Opel Insignia,Benzine,rear,1613.0,Metallic,Part/Full Leather,6.7,30384.0
2.0,100.0,17200.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1537.0,Metallic,Part/Full Leather,5.0,30384.0
1.0,100.0,14990.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1522.0,Metallic,Cloth,5.5,30368.0
2.0,125.0,54598.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.5,30336.0
2.0,100.0,56000.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1522.0,Metallic,Part/Full Leather,5.1,30320.0
2.0,125.0,84102.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1838.0,Metallic,Part/Full Leather,5.6,30368.0
2.0,125.0,25570.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1733.0,Metallic,Cloth,5.7,30352.0
2.0,125.0,150800.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.4,30368.0
2.0,100.0,27850.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,2270.0,Metallic,Cloth,5.0,30320.0
2.0,121.0,23530.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Cloth,6.1,32704.0
2.0,125.0,99591.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.6,31120.0
2.0,125.0,28000.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Cloth,5.5,30320.0
2.0,125.0,30125.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1664.0,Metallic,Part/Full Leather,4.3,32608.0
2.0,125.0,17450.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1487.0,Metallic,Cloth,7.0,32400.0
2.0,125.0,29910.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1487.0,Metallic,Part/Full Leather,5.7,32640.0
2.0,121.0,32300.0,Automatic,6.0,Sedans,Opel Insignia,Benzine,front,1472.0,Metallic,Cloth,6.1,32320.0
2.0,121.0,24500.0,Automatic,6.0,Station wagon,Opel Insignia,Benzine,front,1522.0,Metallic,Part/Full Leather,6.2,32000.0
2.0,125.0,22146.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1743.0,Metallic,Cloth,5.6,31984.0
2.0,125.0,53646.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1743.0,Metallic,Cloth,5.6,31984.0
2.0,100.0,29854.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,5.4,31984.0
1.0,100.0,29736.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1447.0,Metallic,Part/Full Leather,5.1,31984.0
2.0,100.0,9050.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Part/Full Leather,5.5,31984.0
2.0,100.0,31830.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1513.0,Metallic,Cloth,5.0,31984.0
2.0,125.0,60481.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,front,1743.0,Metallic,Cloth,5.6,31984.0
1.0,100.0,24900.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,4.3,31984.0
1.0,100.0,22900.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,4.3,31984.0
2.0,125.0,85000.0,Automatic,6.0,Station wagon,Opel Insignia,Diesel,4WD,1901.0,Metallic,Part/Full Leather,6.4,31984.0
1.0,100.0,26100.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,4.3,31984.0
2.0,125.0,26400.0,Automatic,8.0,Station wagon,Opel Insignia,Diesel,front,1666.0,Metallic,Cloth,5.7,31968.0
1.0,100.0,25200.0,Automatic,6.0,Sedans,Opel Insignia,Diesel,front,1503.0,Metallic,Cloth,4.3,31984.0
